Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
12.219,FastM3,Tick,72,34,38,-38,147300,147200,-1557,9057,12857,OK
12.219,WLowBuy,Tick,0,55,-55,55,147300,147200,955,9545,4045,OK
12.219,FastM2,Tick,85,40,45,-45,147300,147200,-1838,11638,16138,OK
12.219,WLiq,Tick,10,55,-45,45,147300,147200,1338,9162,4662,OK
12.219,WLowBuy2,Tick,0,55,-55,55,147300,147200,-147,5647,147,OK
12.219,allinM,Tick,60,80,-20,20,147300,147200,57,13943,11943,OK
12.531,FastM2Liq,Tick,134,176,-42,42,147300,147200,-3807,-5493,-9693,OK
12.531,FastM3,Tick,72,34,38,-38,147300,147200,-1557,9057,12857,OK
12.531,WLowBuy,Tick,0,55,-55,55,147300,147200,955,9545,4045,OK
12.531,FastM2,Tick,85,40,45,-45,147300,147200,-1838,11638,16138,OK
12.531,WLiq,Tick,10,55,-45,45,147300,147200,1338,9162,4662,OK
12.531,WLowBuy2,Tick,0,55,-55,55,147300,147200,-147,5647,147,OK
12.531,allinM,Tick,60,80,-20,20,147300,147200,57,13943,11943,OK
12.703,FastM2Liq,Tick,134,176,-42,42,147300,147200,-3807,-5493,-9693,OK
12.703,FastM3,Tick,72,34,38,-38,147300,147200,-1557,9057,12857,OK
12.703,WLowBuy,Tick,0,55,-55,55,147300,147200,955,9545,4045,OK
12.703,FastM2,Tick,85,40,45,-45,147300,147200,-1838,11638,16138,OK
12.703,WLiq,Tick,10,55,-45,45,147300,147200,1338,9162,4662,OK
12.703,WLowBuy2,Tick,0,55,-55,55,147300,147200,-147,5647,147,OK
12.703,allinM,Tick,60,80,-20,20,147300,147200,57,13943,11943,OK
13.047,FastM2Liq,Tick,134,176,-42,42,147300,147200,-3807,-5493,-9693,OK
13.047,FastM3,Tick,72,34,38,-38,147300,147200,-1557,9057,12857,OK
13.047,WLowBuy,Tick,0,55,-55,55,147300,147200,955,9545,4045,OK
13.047,FastM2,Tick,85,40,45,-45,147300,147200,-1838,11638,16138,OK
13.047,WLiq,Tick,10,55,-45,45,147300,147200,1338,9162,4662,OK
13.047,WLowBuy2,Tick,0,55,-55,55,147300,147200,-147,5647,147,OK
13.047,allinM,Tick,60,80,-20,20,147300,147200,57,13943,11943,OK
13.25,FastM2Liq,Tick,166,176,-10,10,146900,147200,-4277,-6623,-4623,OK
13.25,FastM3,Tick,72,34,38,-38,146900,147200,-1557,9057,1457,OK
13.25,WLowBuy,Tick,12,55,-43,43,146900,147200,779,9721,18321,OK
13.25,FastM2,Tick,85,40,45,-45,146900,147200,-1838,11638,2638,OK
13.25,WLiq,Tick,10,55,-45,45,146900,147200,1338,9162,18162,OK
13.25,WLowBuy2,Tick,0,55,-55,55,146900,147200,-147,5647,16647,OK
13.25,allinM,Tick,60,80,-20,20,146900,147200,57,13943,17943,OK
13.5,FastM2Liq,Tick,166,176,-10,10,146900,147200,-4277,-6623,-4623,OK
13.5,FastM3,Tick,72,34,38,-38,146900,147200,-1557,9057,1457,OK
13.5,WLowBuy,Tick,12,55,-43,43,146900,147200,779,9721,18321,OK
13.5,FastM2,Tick,85,40,45,-45,146900,147200,-1838,11638,2638,OK
13.5,WLiq,Tick,10,55,-45,45,146900,147200,1338,9162,18162,OK
13.5,WLowBuy2,Tick,0,55,-55,55,146900,147200,-147,5647,16647,OK
13.5,allinM,Tick,60,80,-20,20,146900,147200,57,13943,17943,OK
13.766,FastM2Liq,Tick,166,176,-10,10,146900,147200,-4277,-6623,-4623,OK
13.766,FastM3,Tick,72,34,38,-38,146900,147200,-1557,9057,1457,OK
13.766,WLowBuy,Tick,12,55,-43,43,146900,147200,779,9721,18321,OK
13.766,FastM2,Tick,85,40,45,-45,146900,147200,-1838,11638,2638,OK
13.766,WLiq,Tick,10,55,-45,45,146900,147200,1338,9162,18162,OK
13.766,WLowBuy2,Tick,0,55,-55,55,146900,147200,-147,5647,16647,OK
13.766,allinM,Tick,60,80,-20,20,146900,147200,57,13943,17943,OK
13.969,FastM2Liq,Tick,166,176,-10,10,146900,147200,-4277,-6623,-4623,OK
13.969,FastM3,Tick,72,34,38,-38,146900,147200,-1557,9057,1457,OK
13.969,WLowBuy,Tick,12,55,-43,43,146900,147200,779,9721,18321,OK
13.969,FastM2,Tick,85,40,45,-45,146900,147200,-1838,11638,2638,OK
13.969,WLiq,Tick,10,55,-45,45,146900,147200,1338,9162,18162,OK
13.969,WLowBuy2,Tick,0,55,-55,55,146900,147200,-147,5647,16647,OK
13.969,allinM,Tick,60,80,-20,20,146900,147200,57,13943,17943,OK
14.297,FastM2Liq,Tick,166,176,-10,10,146900,147200,-4277,-6623,-4623,OK
14.297,FastM3,Tick,72,34,38,-38,146900,147200,-1557,9057,1457,OK
14.297,WLowBuy,Tick,12,55,-43,43,146900,147200,779,9721,18321,OK
14.297,FastM2,Tick,85,40,45,-45,146900,147200,-1838,11638,2638,OK
14.297,WLiq,Tick,10,55,-45,45,146900,147200,1338,9162,18162,OK
14.297,WLowBuy2,Tick,0,55,-55,55,146900,147200,-147,5647,16647,OK
14.297,allinM,Tick,60,80,-20,20,146900,147200,57,13943,17943,OK
14.547,FastM2Liq,Tick,182,176,6,-6,146900,147200,-4512,-4788,-5988,OK
14.547,FastM3,Tick,72,34,38,-38,146900,147200,-1557,9057,1457,OK
14.547,WLowBuy,Tick,15,55,-40,40,146900,147200,735,10065,18065,OK
14.547,FastM2,Tick,85,40,45,-45,146900,147200,-1838,11638,2638,OK
14.547,WLiq,Tick,20,55,-35,35,146900,147200,1632,8868,15868,OK
14.547,WLowBuy2,Tick,15,55,-40,40,146900,147200,-367,7367,15367,OK
14.547,allinM,Tick,101,80,21,-21,146900,147200,-545,18645,14445,OK
14.781,FastM2Liq,Tick,182,176,6,-6,146900,147200,-4512,-4788,-5988,OK
14.781,FastM3,Tick,72,34,38,-38,146900,147200,-1557,9057,1457,OK
14.781,WLowBuy,Tick,15,55,-40,40,146900,147200,735,10065,18065,OK
14.781,FastM2,Tick,85,40,45,-45,146900,147200,-1838,11638,2638,OK
14.781,WLiq,Tick,20,55,-35,35,146900,147200,1632,8868,15868,OK
14.781,WLowBuy2,Tick,15,55,-40,40,146900,147200,-367,7367,15367,OK
14.781,allinM,Tick,101,80,21,-21,146900,147200,-545,18645,14445,OK
14.953,FastM2Liq,Tick,182,176,6,-6,146900,147200,-4512,-4788,-5988,OK
14.953,FastM3,Tick,72,34,38,-38,146900,147200,-1557,9057,1457,OK
14.953,WLowBuy,Tick,15,55,-40,40,146900,147200,735,10065,18065,OK
14.953,FastM2,Tick,85,40,45,-45,146900,147200,-1838,11638,2638,OK
14.953,WLiq,Tick,20,55,-35,35,146900,147200,1632,8868,15868,OK
14.953,WLowBuy2,Tick,15,55,-40,40,146900,147200,-367,7367,15367,OK
14.953,allinM,Tick,101,80,21,-21,146900,147200,-545,18645,14445,OK
15.203,FastM2Liq,Tick,182,176,6,-6,147000,147200,-4512,-4788,-5988,OK
15.203,FastM3,Tick,72,34,38,-38,147000,147200,-1557,9057,1457,OK
15.203,WLowBuy,Tick,15,55,-40,40,147000,147200,735,10065,18065,OK
15.203,FastM2,Tick,85,40,45,-45,147000,147200,-1838,11638,2638,OK
15.203,WLiq,Tick,30,55,-25,25,147000,147200,1926,8574,13574,OK
15.203,WLowBuy2,Tick,15,55,-40,40,147000,147200,-367,7367,15367,OK
15.203,allinM,Tick,101,80,21,-21,147000,147200,-545,18645,14445,OK
15.547,FastM2Liq,Tick,182,176,6,-6,147000,146800,-4512,-4788,-3588,OK
15.547,FastM3,Tick,72,34,38,-38,147000,146800,-1557,9057,16657,OK
15.547,WLowBuy,Tick,15,55,-40,40,147000,146800,735,10065,2065,OK
15.547,FastM2,Tick,85,40,45,-45,147000,146800,-1838,11638,20638,OK
15.547,WLiq,Tick,30,55,-25,25,147000,146800,1926,8574,3574,OK
15.547,WLowBuy2,Tick,15,55,-40,40,147000,146800,-367,7367,-633,OK
15.547,allinM,Tick,101,80,21,-21,147000,146800,-545,18645,22845,OK
15.766,FastM2Liq,Tick,182,176,6,-6,147000,146800,-4512,-4788,-3588,OK
15.766,FastM3,Tick,72,34,38,-38,147000,146800,-1557,9057,16657,OK
15.766,WLowBuy,Tick,15,55,-40,40,147000,146800,735,10065,2065,OK
15.766,FastM2,Tick,85,40,45,-45,147000,146800,-1838,11638,20638,OK
15.766,WLiq,Tick,30,55,-25,25,147000,146800,1926,8574,3574,OK
15.766,WLowBuy2,Tick,15,55,-40,40,147000,146800,-367,7367,-633,OK
15.766,allinM,Tick,101,80,21,-21,147000,146800,-545,18645,22845,OK
16.016,FastM2Liq,Tick,182,176,6,-6,147000,146900,-4512,-4788,-4188,OK
16.016,FastM3,Tick,72,34,38,-38,147000,146900,-1557,9057,12857,OK
16.016,WLowBuy,Tick,15,55,-40,40,147000,146900,735,10065,6065,OK
16.016,FastM2,Tick,85,40,45,-45,147000,146900,-1838,11638,16138,OK
16.016,WLiq,Tick,30,55,-25,25,147000,146900,1926,8574,6074,OK
16.016,WLowBuy2,Tick,15,55,-40,40,147000,146900,-367,7367,3367,OK
16.016,allinM,Tick,101,80,21,-21,147000,146900,-545,18645,20745,OK
16.266,FastM2Liq,Tick,182,176,6,-6,147000,146900,-4512,-4788,-4188,OK
16.266,FastM3,Tick,72,34,38,-38,147000,146900,-1557,9057,12857,OK
16.266,WLowBuy,Tick,15,55,-40,40,147000,146900,735,10065,6065,OK
16.266,FastM2,Tick,85,40,45,-45,147000,146900,-1838,11638,16138,OK
16.266,WLiq,Tick,30,55,-25,25,147000,146900,1926,8574,6074,OK
16.266,WLowBuy2,Tick,15,55,-40,40,147000,146900,-367,7367,3367,OK
16.266,allinM,Tick,101,80,21,-21,147000,146900,-545,18645,20745,OK
16.5,FastM2Liq,Tick,182,176,6,-6,147000,146900,-4512,-4788,-4188,OK
16.5,FastM3,Tick,72,34,38,-38,147000,146900,-1557,9057,12857,OK
16.5,WLowBuy,Tick,15,55,-40,40,147000,146900,735,10065,6065,OK
16.5,FastM2,Tick,85,40,45,-45,147000,146900,-1838,11638,16138,OK
16.5,WLiq,Tick,30,55,-25,25,147000,146900,1926,8574,6074,OK
16.5,WLowBuy2,Tick,15,55,-40,40,147000,146900,-367,7367,3367,OK
16.5,allinM,Tick,101,80,21,-21,147000,146900,-545,18645,20745,OK
16.766,FastM2Liq,Tick,182,176,6,-6,147000,146900,-4512,-4788,-4188,OK
16.766,FastM3,Tick,72,34,38,-38,147000,146900,-1557,9057,12857,OK
16.766,WLowBuy,Tick,15,55,-40,40,147000,146900,735,10065,6065,OK
16.766,FastM2,Tick,85,40,45,-45,147000,146900,-1838,11638,16138,OK
16.766,WLiq,Tick,30,55,-25,25,147000,146900,1926,8574,6074,OK
16.766,WLowBuy2,Tick,15,55,-40,40,147000,146900,-367,7367,3367,OK
16.766,allinM,Tick,101,80,21,-21,147000,146900,-545,18645,20745,OK
17.016,FastM2Liq,Tick,182,176,6,-6,147000,146900,-4512,-4788,-4188,OK
17.016,FastM3,Tick,72,34,38,-38,147000,146900,-1557,9057,12857,OK
17.016,WLowBuy,Tick,15,55,-40,40,147000,146900,735,10065,6065,OK
17.016,FastM2,Tick,85,40,45,-45,147000,146900,-1838,11638,16138,OK
17.016,WLiq,Tick,30,55,-25,25,147000,146900,1926,8574,6074,OK
17.016,WLowBuy2,Tick,15,55,-40,40,147000,146900,-367,7367,3367,OK
17.016,allinM,Tick,101,80,21,-21,147000,146900,-545,18645,20745,OK
17.297,FastM2Liq,Tick,182,176,6,-6,147000,146900,-4512,-4788,-4188,OK
17.297,FastM3,Tick,72,34,38,-38,147000,146900,-1557,9057,12857,OK
17.297,WLowBuy,Tick,15,55,-40,40,147000,146900,735,10065,6065,OK
17.297,FastM2,Tick,85,40,45,-45,147000,146900,-1838,11638,16138,OK
17.297,WLiq,Tick,30,55,-25,25,147000,146900,1926,8574,6074,OK
17.297,WLowBuy2,Tick,15,55,-40,40,147000,146900,-367,7367,3367,OK
17.297,allinM,Tick,101,80,21,-21,147000,146900,-545,18645,20745,OK
17.547,FastM2Liq,Tick,182,176,6,-6,147000,146900,-4512,-4788,-4188,OK
17.547,FastM3,Tick,72,34,38,-38,147000,146900,-1557,9057,12857,OK
17.547,WLowBuy,Tick,15,55,-40,40,147000,146900,735,10065,6065,OK
17.547,FastM2,Tick,85,40,45,-45,147000,146900,-1838,11638,16138,OK
17.547,WLiq,Tick,30,55,-25,25,147000,146900,1926,8574,6074,OK
17.547,WLowBuy2,Tick,15,55,-40,40,147000,146900,-367,7367,3367,OK
17.547,allinM,Tick,101,80,21,-21,147000,146900,-545,18645,20745,OK
17.75,FastM2Liq,Tick,182,192,-10,10,146900,146900,-4747,-9353,-9353,OK
17.75,FastM3,Tick,72,34,38,-38,146900,146900,-1557,9057,9057,OK
17.75,WLowBuy,Tick,15,55,-40,40,146900,146900,735,10065,10065,OK
17.75,FastM2,Tick,85,40,45,-45,146900,146900,-1838,11638,11638,OK
17.75,WLiq,Tick,30,55,-25,25,146900,146900,1926,8574,8574,OK
17.75,WLowBuy2,Tick,15,55,-40,40,146900,146900,-367,7367,7367,OK
17.75,allinM,Tick,117,80,37,-37,146900,146900,-75,19775,19775,OK
17.984,FastM2Liq,Tick,198,192,6,-6,146900,146900,-4982,-7518,-7518,OK
17.984,FastM3,Tick,72,34,38,-38,146900,146900,-1557,9057,9057,OK
17.984,WLowBuy,Tick,30,55,-25,25,146900,146900,515,11785,11785,OK
17.984,FastM2,Tick,85,40,45,-45,146900,146900,-1838,11638,11638,OK
17.984,WLiq,Tick,40,55,-15,15,146900,146900,2220,8280,8280,OK
17.984,WLowBuy2,Tick,30,55,-25,25,146900,146900,-587,9087,9087,OK
17.984,allinM,Tick,136,80,56,-56,146900,146900,-354,21954,21954,OK
18.281,FastM2Liq,Tick,198,192,6,-6,147000,146900,-4982,-7518,-6918,OK
18.281,FastM3,Tick,72,34,38,-38,147000,146900,-1557,9057,12857,OK
18.281,WLowBuy,Tick,30,55,-25,25,147000,146900,515,11785,9285,OK
18.281,FastM2,Tick,85,40,45,-45,147000,146900,-1838,11638,16138,OK
18.281,WLiq,Tick,50,55,-5,5,147000,146900,2514,7986,7486,OK
18.281,WLowBuy2,Tick,30,55,-25,25,147000,146900,-587,9087,6587,OK
18.281,allinM,Tick,136,80,56,-56,147000,146900,-354,21954,27554,OK
18.5,FastM2Liq,Tick,198,192,6,-6,147000,147100,-4982,-7518,-8118,OK
18.5,FastM3,Tick,72,34,38,-38,147000,147100,-1557,9057,5257,OK
18.5,WLowBuy,Tick,30,55,-25,25,147000,147100,515,11785,14285,OK
18.5,FastM2,Tick,85,40,45,-45,147000,147100,-1838,11638,7138,OK
18.5,WLiq,Tick,55,55,0,0,147000,147100,2661,7839,7839,OK
18.5,WLowBuy2,Tick,30,55,-25,25,147000,147100,-587,9087,11587,OK
18.5,allinM,Tick,136,80,56,-56,147000,147100,-354,21954,16354,OK
18.781,FastM2Liq,Tick,214,192,22,-22,147000,147100,-4512,-9588,-11788,OK
18.781,FastM3,Tick,72,34,38,-38,147000,147100,-1557,9057,5257,OK
18.781,WLowBuy,Tick,45,55,-10,10,147000,147100,956,9844,10844,OK
18.781,FastM2,Tick,85,40,45,-45,147000,147100,-1838,11638,7138,OK
18.781,WLiq,Tick,70,55,15,-15,147000,147100,3102,5898,4398,OK
18.781,WLowBuy2,Tick,45,55,-10,10,147000,147100,-146,7146,8146,OK
18.781,allinM,Tick,136,80,56,-56,147000,147100,-354,21954,16354,OK
19.047,FastM2Liq,Tick,214,192,22,-22,147000,147100,-4512,-9588,-11788,OK
19.047,FastM3,Tick,72,34,38,-38,147000,147100,-1557,9057,5257,OK
19.047,WLowBuy,Tick,45,55,-10,10,147000,147100,956,9844,10844,OK
19.047,FastM2,Tick,85,40,45,-45,147000,147100,-1838,11638,7138,OK
19.047,WLiq,Tick,70,55,15,-15,147000,147100,3102,5898,4398,OK
19.047,WLowBuy2,Tick,45,55,-10,10,147000,147100,-146,7146,8146,OK
19.047,allinM,Tick,136,80,56,-56,147000,147100,-354,21954,16354,OK
19.203,FastM2Liq,Tick,214,192,22,-22,147000,147100,-4512,-9588,-11788,OK
19.203,FastM3,Tick,72,34,38,-38,147000,147100,-1557,9057,5257,OK
19.203,WLowBuy,Tick,45,55,-10,10,147000,147100,956,9844,10844,OK
19.203,FastM2,Tick,85,40,45,-45,147000,147100,-1838,11638,7138,OK
19.203,WLiq,Tick,70,55,15,-15,147000,147100,3102,5898,4398,OK
19.203,WLowBuy2,Tick,45,55,-10,10,147000,147100,-146,7146,8146,OK
19.203,allinM,Tick,136,80,56,-56,147000,147100,-354,21954,16354,OK
19.531,FastM2Liq,Tick,214,192,22,-22,147000,147200,-4512,-9588,-13988,OK
19.531,FastM3,Tick,72,34,38,-38,147000,147200,-1557,9057,1457,OK
19.531,WLowBuy,Tick,45,55,-10,10,147000,147200,956,9844,11844,OK
19.531,FastM2,Tick,85,40,45,-45,147000,147200,-1838,11638,2638,OK
19.531,WLiq,Tick,70,55,15,-15,147000,147200,3102,5898,2898,OK
19.531,WLowBuy2,Tick,45,55,-10,10,147000,147200,-146,7146,9146,OK
19.531,allinM,Tick,136,80,56,-56,147000,147200,-354,21954,10754,OK
19.781,FastM2Liq,Tick,214,192,22,-22,147000,147200,-4512,-9588,-13988,OK
19.781,FastM3,Tick,72,34,38,-38,147000,147200,-1557,9057,1457,OK
19.781,WLowBuy,Tick,45,55,-10,10,147000,147200,956,9844,11844,OK
19.781,FastM2,Tick,85,40,45,-45,147000,147200,-1838,11638,2638,OK
19.781,WLiq,Tick,81,55,26,-26,147000,147200,3425,6675,1475,OK
19.781,WLowBuy2,Tick,45,55,-10,10,147000,147200,-146,7146,9146,OK
19.781,allinM,Tick,136,80,56,-56,147000,147200,-354,21954,10754,OK
20.063,FastM2Liq,Tick,214,192,22,-22,147000,147200,-4512,-9588,-13988,OK
20.063,FastM3,Tick,72,34,38,-38,147000,147200,-1557,9057,1457,OK
20.063,WLowBuy,Tick,45,55,-10,10,147000,147200,956,9844,11844,OK
20.063,FastM2,Tick,85,40,45,-45,147000,147200,-1838,11638,2638,OK
20.063,WLiq,Tick,81,55,26,-26,147000,147200,3425,6675,1475,OK
20.063,WLowBuy2,Tick,45,55,-10,10,147000,147200,-146,7146,9146,OK
20.063,allinM,Tick,136,80,56,-56,147000,147200,-354,21954,10754,OK
20.266,FastM2Liq,Tick,214,192,22,-22,147000,147200,-4512,-9588,-13988,OK
20.266,FastM3,Tick,72,34,38,-38,147000,147200,-1557,9057,1457,OK
20.266,WLowBuy,Tick,45,55,-10,10,147000,147200,956,9844,11844,OK
20.266,FastM2,Tick,85,40,45,-45,147000,147200,-1838,11638,2638,OK
20.266,WLiq,Tick,81,55,26,-26,147000,147200,3425,6675,1475,OK
20.266,WLowBuy2,Tick,45,55,-10,10,147000,147200,-146,7146,9146,OK
20.266,allinM,Tick,136,80,56,-56,147000,147200,-354,21954,10754,OK
20.547,FastM2Liq,Tick,227,192,35,-35,147300,147900,-4129,-8671,-15671,OK
20.547,FastM3,Tick,88,34,54,-54,147300,147900,-1086,11786,986,OK
20.547,WLowBuy,Tick,45,55,-10,10,147300,147900,956,9844,11844,OK
20.547,FastM2,Tick,101,40,61,-61,147300,147900,-1367,14367,2167,OK
20.547,WLiq,Tick,81,55,26,-26,147300,147900,3425,6675,1475,OK
20.547,WLowBuy2,Tick,65,55,10,-10,147300,147900,443,10557,8557,OK
20.547,allinM,Tick,136,80,56,-56,147300,147900,-354,21954,10754,OK
20.734,FastM2Liq,Tick,243,192,51,-51,147400,147900,-3657,-2743,-12943,OK
20.734,FastM3,Tick,88,34,54,-54,147400,147900,-1086,11786,986,OK
20.734,WLowBuy,Tick,75,55,20,-20,147400,147900,1840,20960,16960,OK
20.734,FastM2,Tick,101,40,61,-61,147400,147900,-1367,14367,2167,OK
20.734,WLiq,Tick,111,55,56,-56,147400,147900,4309,17791,6591,OK
20.734,WLowBuy2,Tick,80,55,25,-25,147400,147900,885,16115,11115,OK
20.734,allinM,Tick,136,80,56,-56,147400,147900,-354,21954,10754,OK
20.984,FastM2Liq,Tick,243,192,51,-51,147500,147900,-3657,-2743,-12943,OK
20.984,FastM3,Tick,88,34,54,-54,147500,147900,-1086,11786,986,OK
20.984,WLowBuy,Tick,75,55,20,-20,147500,147900,1840,20960,16960,OK
20.984,FastM2,Tick,101,40,61,-61,147500,147900,-1367,14367,2167,OK
20.984,WLiq,Tick,111,55,56,-56,147500,147900,4309,17791,6591,OK
20.984,WLowBuy2,Tick,80,55,25,-25,147500,147900,885,16115,11115,OK
20.984,allinM,Tick,136,80,56,-56,147500,147900,-354,21954,10754,OK
21.25,FastM2Liq,Tick,243,192,51,-51,147700,147900,-3657,-2743,-12943,OK
21.25,FastM3,Tick,88,34,54,-54,147700,147900,-1086,11786,986,OK
21.25,WLowBuy,Tick,90,55,35,-35,147700,147900,2283,22017,15017,OK
21.25,FastM2,Tick,101,40,61,-61,147700,147900,-1367,14367,2167,OK
21.25,WLiq,Tick,126,55,71,-71,147700,147900,4752,18848,4648,OK
21.25,WLowBuy2,Tick,95,55,40,-40,147700,147900,1328,17172,9172,OK
21.25,allinM,Tick,136,80,56,-56,147700,147900,-354,21954,10754,OK
21.563,FastM2Liq,Tick,243,192,51,-51,147700,147900,-3657,-2743,-12943,OK
21.563,FastM3,Tick,88,34,54,-54,147700,147900,-1086,11786,986,OK
21.563,WLowBuy,Tick,110,55,55,-55,147700,147900,2874,25426,14426,OK
21.563,FastM2,Tick,101,40,61,-61,147700,147900,-1367,14367,2167,OK
21.563,WLiq,Tick,146,55,91,-91,147700,147900,5343,22257,4057,OK
21.563,WLowBuy2,Tick,115,55,60,-60,147700,147900,1919,20581,8581,OK
21.563,allinM,Tick,136,80,56,-56,147700,147900,-354,21954,10754,OK
21.75,FastM2Liq,Tick,243,192,51,-51,147700,147900,-3657,-2743,-12943,OK
21.75,FastM3,Tick,88,34,54,-54,147700,147900,-1086,11786,986,OK
21.75,WLowBuy,Tick,130,55,75,-75,147700,147900,3465,28835,13835,OK
21.75,FastM2,Tick,101,40,61,-61,147700,147900,-1367,14367,2167,OK
21.75,WLiq,Tick,154,55,99,-99,147700,147900,5579,23621,3821,OK
21.75,WLowBuy2,Tick,135,55,80,-80,147700,147900,2510,23990,7990,OK
21.75,allinM,Tick,136,80,56,-56,147700,147900,-354,21954,10754,OK
22.016,FastM2Liq,Tick,243,192,51,-51,147700,148000,-3657,-2743,-12943,OK
22.016,FastM3,Tick,88,34,54,-54,147700,148000,-1086,11786,986,OK
22.016,WLowBuy,Tick,150,55,95,-95,147700,148000,4056,32244,13244,OK
22.016,FastM2,Tick,101,40,61,-61,147700,148000,-1367,14367,2167,OK
22.016,WLiq,Tick,154,55,99,-99,147700,148000,5579,23621,3821,OK
22.016,WLowBuy2,Tick,154,55,99,-99,147700,148000,3071,27229,7429,OK
22.016,allinM,Tick,136,80,56,-56,147700,148000,-354,21954,10754,OK
22.297,FastM2Liq,Tick,243,192,51,-51,147700,148000,-3657,-2743,-12943,OK
22.297,FastM3,Tick,88,34,54,-54,147700,148000,-1086,11786,986,OK
22.297,WLowBuy,Tick,154,55,99,-99,147700,148000,4174,32926,13126,OK
22.297,FastM2,Tick,101,40,61,-61,147700,148000,-1367,14367,2167,OK
22.297,WLiq,Tick,154,55,99,-99,147700,148000,5579,23621,3821,OK
22.297,WLowBuy2,Tick,154,55,99,-99,147700,148000,3071,27229,7429,OK
22.297,allinM,Tick,136,80,56,-56,147700,148000,-354,21954,10754,OK
22.453,FastM2Liq,Tick,243,192,51,-51,147700,148100,-3657,-2743,-12943,OK
22.453,FastM3,Tick,88,34,54,-54,147700,148100,-1086,11786,986,OK
22.453,WLowBuy,Tick,154,55,99,-99,147700,148100,4174,32926,13126,OK
22.453,FastM2,Tick,101,40,61,-61,147700,148100,-1367,14367,2167,OK
22.453,WLiq,Tick,154,55,99,-99,147700,148100,5579,23621,3821,OK
22.453,WLowBuy2,Tick,154,55,99,-99,147700,148100,3071,27229,7429,OK
22.453,allinM,Tick,136,80,56,-56,147700,148100,-354,21954,10754,OK
22.797,FastM2Liq,Tick,243,192,51,-51,147700,148100,-3657,-2743,-12943,OK
22.797,FastM3,Tick,88,34,54,-54,147700,148100,-1086,11786,986,OK
22.797,WLowBuy,Tick,154,55,99,-99,147700,148100,4174,32926,13126,OK
22.797,FastM2,Tick,101,40,61,-61,147700,148100,-1367,14367,2167,OK
22.797,WLiq,Tick,154,55,99,-99,147700,148100,5579,23621,3821,OK
22.797,WLowBuy2,Tick,154,55,99,-99,147700,148100,3071,27229,7429,OK
22.797,allinM,Tick,136,80,56,-56,147700,148100,-354,21954,10754,OK
22.969,FastM2Liq,Tick,243,192,51,-51,147700,148000,-3657,-2743,-12943,OK
22.969,FastM3,Tick,88,34,54,-54,147700,148000,-1086,11786,986,OK
22.969,WLowBuy,Tick,154,55,99,-99,147700,148000,4174,32926,13126,OK
22.969,FastM2,Tick,101,40,61,-61,147700,148000,-1367,14367,2167,OK
22.969,WLiq,Tick,154,55,99,-99,147700,148000,5579,23621,3821,OK
22.969,WLowBuy2,Tick,154,55,99,-99,147700,148000,3071,27229,7429,OK
22.969,allinM,Tick,136,80,56,-56,147700,148000,-354,21954,10754,OK
23.297,FastM2Liq,Tick,243,192,51,-51,147700,148000,-3657,-2743,-12943,OK
23.297,FastM3,Tick,88,34,54,-54,147700,148000,-1086,11786,986,OK
23.297,WLowBuy,Tick,154,55,99,-99,147700,148000,4174,32926,13126,OK
23.297,FastM2,Tick,101,40,61,-61,147700,148000,-1367,14367,2167,OK
23.297,WLiq,Tick,154,55,99,-99,147700,148000,5579,23621,3821,OK
23.297,WLowBuy2,Tick,154,55,99,-99,147700,148000,3071,27229,7429,OK
23.297,allinM,Tick,136,80,56,-56,147700,148000,-354,21954,10754,OK
23.547,FastM2Liq,Tick,243,192,51,-51,147700,147700,-3657,-2743,-2743,OK
23.547,FastM3,Tick,88,34,54,-54,147700,147700,-1086,11786,11786,OK
23.547,WLowBuy,Tick,154,55,99,-99,147700,147700,4174,32926,32926,OK
23.547,FastM2,Tick,101,40,61,-61,147700,147700,-1367,14367,14367,OK
23.547,WLiq,Tick,154,55,99,-99,147700,147700,5579,23621,23621,OK
23.547,WLowBuy2,Tick,154,55,99,-99,147700,147700,3071,27229,27229,OK
23.547,allinM,Tick,136,80,56,-56,147700,147700,-354,21954,21954,OK
23.75,FastM2Liq,Tick,243,192,51,-51,147700,147700,-3657,-2743,-2743,OK
23.75,FastM3,Tick,88,34,54,-54,147700,147700,-1086,11786,11786,OK
23.75,WLowBuy,Tick,154,55,99,-99,147700,147700,4174,32926,32926,OK
23.75,FastM2,Tick,101,40,61,-61,147700,147700,-1367,14367,14367,OK
23.75,WLiq,Tick,154,55,99,-99,147700,147700,5579,23621,23621,OK
23.75,WLowBuy2,Tick,154,55,99,-99,147700,147700,3071,27229,27229,OK
23.75,allinM,Tick,136,80,56,-56,147700,147700,-354,21954,21954,OK
24.047,FastM2Liq,Tick,243,192,51,-51,147600,147700,-3657,-2743,-7843,OK
24.047,FastM3,Tick,88,34,54,-54,147600,147700,-1086,11786,6386,OK
24.047,WLowBuy,Tick,154,55,99,-99,147600,147700,4174,32926,23026,OK
24.047,FastM2,Tick,101,40,61,-61,147600,147700,-1367,14367,8267,OK
24.047,WLiq,Tick,154,55,99,-99,147600,147700,5579,23621,13721,OK
24.047,WLowBuy2,Tick,154,55,99,-99,147600,147700,3071,27229,17329,OK
24.047,allinM,Tick,136,80,56,-56,147600,147700,-354,21954,16354,OK
